
Integration time [ms]:  32,000
Averaging Nr. [scans]: 5
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804343U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,612;    9,000;    5,000;    0,000
330,630;   13,200;   15,600;    0,000
330,648;   -1,200;   28,400;    0,000
330,665;   35,800;   24,000;    0,000
330,683;  -21,000;  -22,600;    0,000
330,700;  -15,200;    3,800;    0,000
330,718;    5,000;   -3,800;    0,000
330,735;   34,400;   13,200;    0,000
330,753;  -24,400;   -7,200;    0,000
330,770;   -8,600;   -9,800;    0,000
330,788;   -3,200;  -10,000;    0,000
330,806;   13,000;    6,400;    0,000
330,823;   17,200;   10,600;    0,000
330,841;   17,800;    8,400;    0,000
330,858;   23,000;    0,800;    0,000
330,876;   27,800;   32,400;    0,000
330,893;   -3,000;    3,600;    0,000
330,911;   30,800;    6,600;    0,000
330,928;   13,200;   22,600;    0,000
330,946;   22,200;   -8,000;    0,000
330,963;    1,400;   22,800;    0,000
330,981;   44,800;   -2,600;    0,000
330,998;   30,200;  -16,200;    0,000
331,016;   30,000;   24,200;    0,000
331,033;   16,800;  -10,200;    0,000
331,051;   28,200;   15,800;    0,000
331,068;   -7,200;   -8,000;    0,000
331,086;   31,800;   52,600;    0,000
331,103;  -13,000;  -39,200;    0,000
331,121;   37,600;   26,600;    0,000
331,138;    4,600;   24,800;    0,000
331,156;   -0,200;   20,800;    0,000
331,173;   13,800;    1,400;    0,000
331,191;  -14,400;   34,000;    0,000
331,208;   22,000;  -25,400;    0,000
331,226;   45,200;   41,200;    0,000
331,243;   27,400;  -19,000;    0,000
331,261;  -13,200;    8,200;    0,000
331,278;    5,000;   -7,800;    0,000
331,296;    9,200;   21,000;    0,000
331,313;    7,200;    6,800;    0,000
331,331;    7,800;   55,600;    0,000
331,348;    8,000;    3,600;    0,000
331,366;   35,400;   24,000;    0,000
331,383;    7,800;   -2,400;    0,000
331,401;   63,600;   31,000;    0,000
331,418;    7,800;    0,600;    0,000
331,435;   40,200;   28,800;    0,000
331,453;   31,400;   -4,800;    0,000
331,470;   66,800;   72,000;    0,000
331,488;   66,600;   57,600;    0,000
331,505;  180,200;  181,800;    0,000
331,523;  217,800;  232,800;    0,000
331,540;  128,600;  148,000;    0,000
331,558;   91,200;  118,600;    0,000
331,575;   60,000;   36,400;    0,000
331,592;  -38,400;   -5,600;    0,000
331,610;   -9,600;   26,600;    0,000
331,627;  -14,000;    8,800;    0,000
331,645;   37,400;   24,400;    0,000
331,662;  -50,800;   -1,200;    0,000
331,680;   -2,000;    0,400;    0,000
331,697;   -9,800;   12,400;    0,000
331,714;   65,000;   19,000;    0,000
331,732;  -17,400;    4,000;    0,000
331,749;   35,200;   32,800;    0,000
331,767;   -3,000;   -0,600;    0,000
331,784;   35,000;   34,600;    0,000
331,801;   15,000;   18,800;    0,000
331,819;   15,800;   21,200;    0,000
331,836;  -21,600;  -35,200;    0,000
331,854;   56,800;   60,200;    0,000
331,871;   -3,800;   39,800;    0,000
331,888;   29,000;   17,800;    0,000
331,906;  -22,800;    4,600;    0,000
331,923;    6,600;    8,400;    0,000
331,941;   12,000;   19,000;    0,000
331,958;   11,200;   10,800;    0,000
331,975;    1,600;   21,800;    0,000
331,993;   42,600;   10,800;    0,000
332,010;   19,800;  -13,400;    0,000
332,027;   -3,200;   11,200;    0,000
332,045;   21,000;  -12,800;    0,000
332,062;  -34,600;   24,800;    0,000
332,080;   26,200;    6,200;    0,000
332,097;   12,400;  -39,800;    0,000
332,114;   -0,800;    4,200;    0,000
332,132;   44,000;   15,200;    0,000
332,149;   -9,400;   -7,800;    0,000
332,166;    2,200;  -10,600;    0,000
332,184;  -33,600;  -21,000;    0,000
332,201;    5,800;   49,000;    0,000
332,218;    1,200;   -9,200;    0,000
332,236;   27,600;   27,400;    0,000
332,253;  -13,400;   -6,800;    0,000
332,270;   12,800;   39,800;    0,000
332,288;  -12,600;    9,800;    0,000
332,305;   12,200;   31,800;    0,000
332,322;    8,400;  -25,800;    0,000
332,340;   31,800;   24,600;    0,000
332,357;    1,200;    8,800;    0,000
332,374;   21,600;   55,000;    0,000
332,392;    4,800;   -7,600;    0,000
332,409;   33,800;  -12,600;    0,000
332,426;    7,400;   10,600;    0,000
332,444;   -5,000;  -10,200;    0,000
332,461;  -29,600;   32,400;    0,000
332,478;   18,000;  -20,200;    0,000
332,496;   -9,600;   20,000;    0,000
332,513;   38,000;   36,200;    0,000
332,530;  -36,800;  -35,000;    0,000
332,547;   86,800;   20,000;    0,000
332,565;    7,800;  -29,600;    0,000
332,582;   16,600;   36,400;    0,000
332,599;   -2,000;   -5,200;    0,000
332,617;   55,000;   -0,800;    0,000
332,634;   -9,000;   -4,400;    0,000
332,651;   17,000;    3,000;    0,000
332,668;  -24,000;    7,400;    0,000
332,686;    5,400;   -9,400;    0,000
332,703;   31,400;   18,200;    0,000
332,720;  -46,600;   -8,800;    0,000
332,738;   32,400;  -31,200;    0,000
332,755;   67,000;   36,400;    0,000
332,772;    4,000;   18,400;    0,000
332,789;  -20,000;   -9,800;    0,000
332,807;   16,400;   26,600;    0,000
332,824;    8,000;  -11,800;    0,000
332,841;   23,200;   31,600;    0,000
332,858;   59,200;  -13,600;    0,000
332,876;    4,000;   -6,000;    0,000
332,893;    7,400;   -7,800;    0,000
332,910;   19,000;   17,000;    0,000
332,927;   13,400;   32,800;    0,000
332,945;   31,200;   31,200;    0,000
332,962;    8,000;   14,200;    0,000
332,979;  -23,000;   -1,000;    0,000
332,996;   33,000;   19,200;    0,000
333,013;   17,400;   22,200;    0,000
333,031;    5,600;   -9,000;    0,000
333,048;   38,400;   51,600;    0,000
333,065;   32,600;   14,200;    0,000
333,082;  -12,200;   -8,600;    0,000
333,100;   22,000;   11,000;    0,000
333,117;   18,400;    5,200;    0,000
333,134;    9,800;   16,600;    0,000
333,151;   10,400;  -17,800;    0,000
333,168;   53,800;   33,000;    0,000
333,186;   45,600;    7,200;    0,000
333,203;   13,800;    8,600;    0,000
333,220;   20,200;   20,800;    0,000
333,237;    7,400;   17,800;    0,000
333,254;  -13,400;    8,400;    0,000
333,272;   54,800;   32,600;    0,000
333,289;    7,600;    4,400;    0,000
333,306;  -24,800;  -18,000;    0,000
333,323;  -29,200;  -34,800;    0,000
333,340;   50,800;   17,200;    0,000
333,358;    0,600;   -1,200;    0,000
333,375;  -12,400;   -4,800;    0,000
333,392;   50,800;  -18,600;    0,000
333,409;   22,400;   18,800;    0,000
333,426;   13,600;   -4,600;    0,000
333,443;   20,200;   38,400;    0,000
333,461;   42,000;   44,600;    0,000
333,478;    0,600;  -26,200;    0,000
333,495;  -19,600;   16,400;    0,000
333,512;   40,600;   73,600;    0,000
333,529;    3,400;   22,200;    0,000
333,546;   15,200;   -9,000;    0,000
333,564;  -15,200;  -14,000;    0,000
333,581;  -14,800;  -14,400;    0,000
333,598;  -19,800;  -20,400;    0,000
333,615;   11,200;   -3,400;    0,000
333,632;    3,400;    4,000;    0,000
333,649;   14,800;   32,200;    0,000
333,666;   23,200;   31,200;    0,000
333,683;   24,800;   18,400;    0,000
333,701;   25,000;   -3,600;    0,000
333,718;   32,200;    0,400;    0,000
333,735;   17,600;    2,600;    0,000
333,752;   -2,200;   27,200;    0,000
333,769;   -2,200;   15,600;    0,000
333,786;    7,200;    8,000;    0,000
333,803;  -31,000;   -8,400;    0,000
333,820;   12,000;   10,600;    0,000
333,838;  -52,200;  -10,000;    0,000
333,855;  -30,400;    3,600;    0,000
333,872;   -6,400;   40,200;    0,000
333,889;   45,600;   43,000;    0,000
333,906;    3,400;   11,000;    0,000
333,923;    8,200;   32,200;    0,000
333,940;    1,200;   10,200;    0,000
333,957;    6,400;   31,800;    0,000
333,974;   38,000;  -41,600;    0,000
333,991;   15,400;    1,800;    0,000
334,008;   61,200;   13,400;    0,000
334,026;    2,000;    7,000;    0,000
334,043;    4,600;  -18,400;    0,000
334,060;   19,200;   16,400;    0,000
334,077;  -24,000;   32,000;    0,000
334,094;   18,000;   16,400;    0,000
334,111;  -14,600;    6,000;    0,000
334,128;   21,000;    0,000;    0,000
334,145;   21,800;   43,800;    0,000
334,162;   18,600;   -3,800;    0,000
334,179;   32,200;  -12,600;    0,000
334,196;   14,000;    6,200;    0,000
334,213;   12,000;   -8,600;    0,000
334,230;   60,800;   13,600;    0,000
334,247;   21,000;    5,800;    0,000
334,264;   38,800;    0,600;    0,000
334,281;    7,600;   16,000;    0,000
334,298;   22,800;    7,600;    0,000
334,316;    9,400;   -4,200;    0,000
334,333;   13,600;   -8,000;    0,000
334,350;    2,400;   21,600;    0,000
334,367;    3,200;    0,800;    0,000
334,384;   30,600;   -0,600;    0,000
334,401;   20,200;   12,200;    0,000
334,418;    2,200;  -42,400;    0,000
334,435;   10,600;   51,800;    0,000
334,452;   18,200;   -2,000;    0,000
334,469;   34,800;   31,200;    0,000
334,486;  -40,800;   -7,800;    0,000
334,503;   20,400;   10,800;    0,000
334,520;   -3,200;    2,000;    0,000
334,537;    7,800;   50,600;    0,000
334,554;  -23,000;   -8,000;    0,000
334,571;   38,800;    9,200;    0,000
334,588;   -5,200;  -15,800;    0,000
334,605;   11,200;   11,800;    0,000
334,622;   16,800;    0,600;    0,000
334,639;   15,400;   21,600;    0,000
334,656;  -31,800;   -7,400;    0,000
334,673;   68,000;   28,600;    0,000
334,690;   -9,200;  -30,200;    0,000
334,707;   15,800;   21,200;    0,000
334,724;   -3,000;    9,800;    0,000
334,741;  -27,200;   -0,200;    0,000
334,758;   17,200;    2,800;    0,000
334,775;   22,400;  -12,600;    0,000
334,792;   -9,200;   -5,800;    0,000
334,809;   50,600;   20,000;    0,000
334,826;  -11,800;  -24,400;    0,000
334,842;   30,000;   30,000;    0,000
334,859;   24,000;   13,800;    0,000
334,876;   32,800;   51,600;    0,000
334,893;  -19,000;    2,200;    0,000
334,910;    8,000;  -24,800;    0,000
334,927;  -14,800;    6,200;    0,000
334,944;   19,800;   12,400;    0,000
334,961;   -6,800;   -0,600;    0,000
334,978;   69,600;   -2,200;    0,000
334,995;    5,800;  -22,000;    0,000
335,012;  -27,600;   37,000;    0,000
335,029;   45,600;  -23,000;    0,000
335,046;   -6,600;  -12,400;    0,000
335,063;    8,800;   34,400;    0,000
335,080;   27,000;   32,200;    0,000
335,097;   -1,600;   -3,800;    0,000
335,113;  -25,000;   11,200;    0,000
335,130;  -24,800;   -5,400;    0,000
335,147;   93,600;   38,400;    0,000
335,164;   -8,200;   -7,800;    0,000
335,181;  -21,600;  -14,800;    0,000
335,198;   24,000;  -35,600;    0,000
335,215;   16,200;   26,200;    0,000
335,232;   39,200;   26,800;    0,000
335,249;    4,800;  -19,200;    0,000
335,266;    9,200;   -7,200;    0,000
335,283;  -18,200;    5,000;    0,000
335,299;   10,200;    0,800;    0,000
335,316;   39,000;    5,400;    0,000
335,333;    7,000;  -43,600;    0,000
335,350;   51,800;   49,600;    0,000
335,367;    0,200;   38,600;    0,000
335,384;    3,800;  -11,600;    0,000
335,401;  -19,000;  -47,800;    0,000
335,418;   63,000;   20,000;    0,000
335,434;  -59,400;   18,800;    0,000
335,451;   14,800;   33,600;    0,000
335,468;   27,200;    7,600;    0,000
335,485;   20,800;   30,800;    0,000
335,502;    7,200;  -17,000;    0,000
335,519;   35,000;    2,600;    0,000
335,536;   28,200;    0,400;    0,000
335,552;   20,600;   38,200;    0,000
335,569;   15,400;   -6,200;    0,000
335,586;  -17,800;  -15,600;    0,000
335,603;    3,000;   -3,800;    0,000
335,620;    8,200;   22,400;    0,000
335,637;   -2,400;    8,000;    0,000
335,654;   55,600;  -17,400;    0,000
335,670;   30,800;   16,600;    0,000
335,687;    6,000;   31,800;    0,000
335,704;    4,600;    3,600;    0,000
335,721;   -3,000;    6,800;    0,000
335,738;   -6,200;   18,200;    0,000
335,755;   20,600;   12,800;    0,000
335,771;  -37,000;    3,200;    0,000
335,788;   24,200;  -27,800;    0,000
335,805;  -27,800;  -18,200;    0,000
335,822;   -5,600;   53,000;    0,000
335,839;  -48,000;    0,600;    0,000
335,855;   -4,400;  -17,200;    0,000
335,872;   -7,000;  -13,200;    0,000
335,889;   12,000;   19,000;    0,000
335,906;  -12,400;   39,400;    0,000
335,923;   17,600;   18,000;    0,000
335,939;  -21,400;  -12,200;    0,000
335,956;   28,600;   16,000;    0,000
335,973;  -21,000;  -14,600;    0,000
335,990;  117,400;   99,000;    0,000
336,007;  -18,800;   -3,800;    0,000
336,023;   53,600;   25,200;    0,000
336,040;   11,600;   -4,000;    0,000
336,057;   38,200;   17,800;    0,000
336,074;   18,800;  -15,200;    0,000
336,090;   31,600;   55,000;    0,000
336,107;  -33,200;  -13,000;    0,000
336,124;   -2,600;   38,800;    0,000
336,141;   -7,800;   -9,800;    0,000
336,158;   38,600;   -0,400;    0,000
336,174;   -7,000;   38,000;    0,000
336,191;   24,800;   17,800;    0,000
336,208;    5,600;   -2,200;    0,000
336,225;   47,200;   27,000;    0,000
336,241;   19,600;   27,200;    0,000
336,258;   61,400;   42,800;    0,000
336,275;   -3,400;  -29,200;    0,000
336,292;  -29,600;   -3,600;    0,000
336,308;  -44,000;   -7,000;    0,000
336,325;   16,800;    8,200;    0,000
336,342;  -12,400;    3,200;    0,000
336,358;   25,000;   29,600;    0,000
336,375;    0,800;   -2,800;    0,000
336,392;   15,200;   -5,000;    0,000
336,409;  -24,800;  -25,200;    0,000
336,425;   28,800;  -10,000;    0,000
336,442;   11,400;    3,800;    0,000
336,459;   19,400;    1,800;    0,000
336,476;   33,200;   31,400;    0,000
336,492;   47,600;  -20,800;    0,000
336,509;   15,200;   15,800;    0,000
336,526;   23,600;   31,400;    0,000
336,542;    3,400;    2,600;    0,000
336,559;   54,400;   21,600;    0,000
336,576;  -19,200;  -18,400;    0,000
336,592;   -6,800;   26,200;    0,000
336,609;   -9,000;   11,200;    0,000
336,626;   35,600;   11,800;    0,000
336,643;  -13,200;   -0,400;    0,000
336,659;   44,200;   10,000;    0,000
336,676;  -29,600;  -17,600;    0,000
336,693;   33,200;    9,000;    0,000
336,709;    3,800;   32,200;    0,000
336,726;    6,800;   17,000;    0,000
336,743;  -11,800;   16,000;    0,000
336,759;   23,400;  -10,600;    0,000
336,776;  -16,800;   -1,400;    0,000
336,793;   18,200;  -18,000;    0,000
336,809;  -20,000;   18,600;    0,000
336,826;  -14,800;   -5,800;    0,000
336,843;  -30,200;   39,600;    0,000
336,859;    8,800;   30,200;    0,000
336,876;  -14,000;   -9,800;    0,000
336,893;  -16,600;   16,800;    0,000
336,909;  -26,400;  -37,200;    0,000
336,926;   32,200;   24,600;    0,000
336,942;    8,200;    3,600;    0,000
336,959;   43,600;   54,000;    0,000
336,976;   -6,000;   11,000;    0,000
336,992;    6,600;   -5,800;    0,000
337,009;   25,000;    0,800;    0,000
337,026;   46,200;   51,600;    0,000
337,042;    3,400;  -18,000;    0,000
337,059;   16,200;   17,000;    0,000
337,076;   11,000;    3,200;    0,000
337,092;   27,400;   21,800;    0,000
337,109;   48,800;   -6,400;    0,000
337,125;   55,000;   15,200;    0,000
337,142;  -28,200;   -5,000;    0,000
337,159;   32,200;   57,600;    0,000
337,175;   30,000;   17,400;    0,000
337,192;   40,200;   41,600;    0,000
337,208;   21,000;   45,800;    0,000
337,225;   42,200;   24,400;    0,000
337,242;   -9,400;  -14,200;    0,000
337,258;   48,200;  -13,200;    0,000
337,275;  -16,200;   26,000;    0,000
337,291;  -14,000;    8,400;    0,000
337,308;   -2,600;    3,800;    0,000
337,325;   18,200;   31,200;    0,000
337,341;  -38,000;  -26,600;    0,000
337,358;   43,000;   25,000;    0,000
337,374;   -4,000;   36,200;    0,000
337,391;   42,000;   23,800;    0,000
337,407;   10,200;    3,200;    0,000
337,424;    8,200;    5,000;    0,000
337,441;   31,800;    0,200;    0,000
337,457;   26,600;  -26,600;    0,000
337,474;   10,800;   14,400;    0,000
337,490;    8,200;   16,800;    0,000
337,507;    0,200;  -53,400;    0,000
337,523;   24,400;    9,200;    0,000
337,540;  -10,800;  -14,000;    0,000
337,556;   21,800;   16,200;    0,000
337,573;  -31,800;    6,000;    0,000
337,590;    6,000;   -7,000;    0,000
337,606;    3,800;   16,800;    0,000
337,623;   34,600;   17,400;    0,000
337,639;    2,200;   -4,600;    0,000
337,656;   -7,600;  -14,600;    0,000
337,672;   11,000;   39,200;    0,000
337,689;   61,800;    6,000;    0,000
337,705;   -5,800;  -10,000;    0,000
337,722;   -1,000;   46,000;    0,000
337,738;   -3,200;   -6,800;    0,000
337,755;    3,000;  -12,000;    0,000
337,771;   -2,200;   -2,000;    0,000
337,788;   36,000;   13,200;    0,000
337,804;  -12,000;   11,000;    0,000
337,821;   21,800;   19,400;    0,000
337,837;  -12,000;    4,800;    0,000
337,854;   80,600;   37,400;    0,000
337,870;    6,200;  -39,400;    0,000
337,887;    9,800;   32,000;    0,000
337,903;  -16,000;  -22,200;    0,000
337,920;   14,200;   44,800;    0,000
337,936;  -14,000;  -17,400;    0,000
337,953;   10,200;   -1,800;    0,000
337,969;   24,200;   22,000;    0,000
337,986;   12,600;    4,600;    0,000
338,002;  -12,800;    7,800;    0,000
338,019;   47,200;   -7,800;    0,000
338,035;   -5,000;    8,800;    0,000
338,052;    3,800;   15,400;    0,000
338,068;   26,400;   50,800;    0,000
338,085;   47,800;   38,800;    0,000
338,101;    0,800;  -19,000;    0,000
338,118;    8,600;   26,000;    0,000
338,134;   32,600;   54,600;    0,000
338,151;   10,600;    7,600;    0,000
338,167;  -29,200;   37,600;    0,000
338,183;   20,600;   30,200;    0,000
338,200;   17,400;   22,600;    0,000
338,216;   39,200;   27,600;    0,000
338,233;   -9,800;   -7,400;    0,000
338,249;   28,400;   55,600;    0,000
338,266;   22,800;    3,800;    0,000
338,282;    3,000;   25,400;    0,000
338,298;    2,800;   16,400;    0,000
338,315;   34,800;   38,400;    0,000
338,331;  -28,600;  -12,200;    0,000
338,348;  -11,200;   16,400;    0,000
338,364;   -6,000;  -16,200;    0,000
338,381;   61,200;   -3,000;    0,000
338,397;   12,200;  -21,200;    0,000
338,413;   24,000;    9,600;    0,000
338,430;   -3,000;   16,800;    0,000
338,446;   15,800;   22,800;    0,000
338,463;   -3,200;   -1,400;    0,000
338,479;   27,600;   28,400;    0,000
338,495;  -23,800;    8,800;    0,000
338,512;   -0,400;   15,000;    0,000
338,528;  -10,800;   23,400;    0,000
338,545;   36,600;    3,200;    0,000
338,561;   25,800;  -12,800;    0,000
338,577;   25,800;   37,200;    0,000
338,594;    6,200;   23,000;    0,000
338,610;   31,600;   33,000;    0,000
338,627;    2,200;   -2,800;    0,000
338,643;   -3,800;   34,400;    0,000
338,659;   46,600;   50,600;    0,000
338,676;   13,400;   14,600;    0,000
338,692;   56,200;   31,000;    0,000
338,708;    5,400;   16,800;    0,000
338,725;  -73,000;    1,600;    0,000
338,741;   32,800;   52,000;    0,000
338,758;   -1,600;   -7,400;    0,000
338,774;   19,800;   -5,400;    0,000
338,790;   -8,800;  -44,800;    0,000
338,807;   51,400;   78,400;    0,000
338,823;    3,800;   -5,200;    0,000
338,839;   49,200;   27,200;    0,000
338,856;   29,800;   22,600;    0,000
338,872;   58,600;   19,600;    0,000
338,888;  -23,000;   -2,800;    0,000
338,905;   41,000;   -4,400;    0,000
338,921;   13,600;   -6,400;    0,000
338,937;   30,400;   40,200;    0,000
338,954;   10,200;   44,400;    0,000
338,970;   78,800;   55,800;    0,000
338,986;  -23,400;   36,200;    0,000
339,003;   64,200;   61,000;    0,000
339,019;    4,000;   34,200;    0,000
339,035;   21,000;   10,200;    0,000
339,052;   40,600;   25,200;    0,000
339,068;   21,400;    8,600;    0,000
339,084;   17,800;   22,800;    0,000
339,101;   54,000;   59,400;    0,000
339,117;   20,800;   30,400;    0,000
339,133;   57,000;   76,600;    0,000
339,149;   52,200;   42,200;    0,000
339,166;   61,600;   68,200;    0,000
339,182;   31,000;   33,200;    0,000
339,198;   88,600;   31,200;    0,000
339,215;   13,400;   66,800;    0,000
339,231;  120,200;   82,400;    0,000
339,247;   24,000;   40,600;    0,000
339,263;   54,200;   52,200;    0,000
339,280;  112,000;   67,800;    0,000
339,296;   78,400;   57,800;    0,000
339,312;    6,200;   31,800;    0,000
339,329;   17,800;   61,800;    0,000
339,345;   22,800;    9,800;    0,000
339,361;   52,600;   37,400;    0,000
339,377;   24,200;   17,800;    0,000
339,394;   44,600;   41,600;    0,000
339,410;   38,200;   18,000;    0,000
339,426;   49,600;   60,800;    0,000
339,442;   19,400;   56,800;    0,000
339,459;   53,600;   46,200;    0,000
339,475;   -3,200;   24,000;    0,000
339,491;   65,400;   51,000;    0,000
339,507;   60,000;   38,200;    0,000
339,524;   58,200;   23,000;    0,000
339,540;   27,400;  -10,800;    0,000
339,556;   30,200;   21,000;    0,000
339,572;    9,600;    3,600;    0,000
339,589;   17,800;   42,000;    0,000
339,605;   23,600;   66,400;    0,000
339,621;   51,400;   80,200;    0,000
339,637;   40,000;   43,600;    0,000
339,654;   35,000;   21,200;    0,000
339,670;   24,600;   57,400;    0,000
339,686;   22,000;   29,600;    0,000
339,702;   -1,800;   -2,600;    0,000
339,718;   64,200;   14,000;    0,000
339,735;  -17,800;   31,800;    0,000
339,751;   23,200;    6,600;    0,000
339,767;   19,000;   10,000;    0,000
339,783;   43,200;   14,600;    0,000
339,799;    9,000;   25,800;    0,000
339,816;   42,000;   15,400;    0,000
339,832;   33,000;   23,000;    0,000
339,848;   33,800;  -15,400;    0,000
339,864;   31,400;   47,400;    0,000
339,880;   45,600;   52,200;    0,000
339,896;   36,200;   25,600;    0,000
339,913;   32,800;   15,600;    0,000
339,929;   34,000;  -28,800;    0,000
339,945;   55,400;   80,400;    0,000
339,961;   39,200;   36,000;    0,000
339,977;   42,000;   26,200;    0,000
339,993;    6,800;   34,200;    0,000
340,010;   54,800;   68,400;    0,000
340,026;   35,800;   -3,000;    0,000
340,042;   27,400;   28,400;    0,000
340,058;   33,400;   10,000;    0,000
340,074;   47,400;   95,000;    0,000
340,090;   -4,800;   41,600;    0,000
340,107;   46,400;   44,000;    0,000
340,123;   73,800;   49,800;    0,000
340,139;   82,800;   78,800;    0,000
340,155;   50,000;   54,600;    0,000
340,171;  108,000;   77,400;    0,000
340,187;  125,600;  102,200;    0,000
340,203;  188,200;  163,600;    0,000
340,220;  177,600;  223,400;    0,000
340,236;  384,000;  372,800;    0,000
340,252;  573,000;  591,200;    0,000
340,268; 1102,800; 1140,200;    0,000
340,284; 2502,200; 2484,800;    0,000
340,300; 5786,200; 5785,200;    0,000
340,316;13471,000;13371,400;    0,000
340,332;27866,600;27801,801;    0,000
340,349;42971,199;42909,199;    0,000
340,365;43150,602;43431,199;    0,000
340,381;28003,199;28308,199;    0,000
340,397;14322,800;14559,800;    0,000
340,413; 8102,800; 8103,800;    0,000
340,429; 4229,800; 4269,600;    0,000
340,445; 2099,200; 2146,600;    0,000
340,461; 1394,000; 1430,000;    0,000
340,477;  871,800;  875,800;    0,000
340,493;  555,000;  540,400;    0,000
340,509;  371,400;  371,200;    0,000
340,526;  321,600;  354,800;    0,000
340,542;  289,800;  292,800;    0,000
340,558;  284,000;  251,000;    0,000
340,574;  233,400;  225,000;    0,000
340,590;  203,000;  176,200;    0,000
340,606;  159,400;  178,200;    0,000
340,622;  164,200;  173,600;    0,000
340,638;  138,400;  158,200;    0,000
340,654;  145,800;  174,400;    0,000
340,670;  141,600;  135,000;    0,000
340,686;  116,600;  112,200;    0,000
340,702;   86,800;   98,600;    0,000
340,718;  121,800;   96,200;    0,000
340,734;  121,600;   81,400;    0,000
340,750;  100,200;  119,400;    0,000
340,766;   63,600;   53,200;    0,000
340,782;  103,600;   87,400;    0,000
340,798;   90,600;   80,600;    0,000
340,815;   54,600;  122,600;    0,000
340,831;   71,800;  106,800;    0,000
340,847;   99,200;  100,600;    0,000
340,863;   81,600;   81,400;    0,000
340,879;   69,200;   82,600;    0,000
340,895;   67,800;   59,800;    0,000
340,911;   80,800;   87,400;    0,000
340,927;   71,200;   78,400;    0,000
340,943;   69,800;   51,000;    0,000
340,959;   54,000;   93,000;    0,000
340,975;   81,000;   85,000;    0,000
340,991;   46,800;   66,600;    0,000
341,007;  103,000;   26,600;    0,000
341,023;   61,200;   28,000;    0,000
341,039;   25,600;   22,800;    0,000
341,055;   30,800;   42,000;    0,000
341,071;   78,000;   50,000;    0,000
341,087;   56,800;   35,000;    0,000
341,103;   69,200;   68,000;    0,000
341,119;   54,000;   50,400;    0,000
341,135;   65,400;   32,000;    0,000
341,151;   68,600;   61,800;    0,000
341,167;   38,800;   53,000;    0,000
341,183;   61,200;   60,000;    0,000
341,199;   44,400;   65,600;    0,000
341,215;   47,200;   31,400;    0,000
341,230;   61,200;   68,200;    0,000
341,246;   48,400;   45,000;    0,000
341,262;   90,200;   74,400;    0,000
341,278;   48,200;   76,000;    0,000
341,294;   82,200;   54,400;    0,000
341,310;   55,800;   64,200;    0,000
341,326;   63,600;   44,600;    0,000
341,342;   38,800;   78,600;    0,000
341,358;   87,600;   63,200;    0,000
341,374;   30,400;   31,600;    0,000
341,390;   63,400;   64,200;    0,000
341,406;   36,400;   46,800;    0,000
341,422;   59,400;   12,800;    0,000
341,438;    7,000;   68,400;    0,000
341,454;   85,000;   97,200;    0,000
341,470;   79,800;   75,000;    0,000
341,486;   72,800;   54,200;    0,000
341,502;   -1,200;    9,200;    0,000
341,517;   49,000;   76,600;    0,000
341,533;   70,000;   77,400;    0,000
341,549;   80,000;   34,200;    0,000
341,565;   71,400;   56,200;    0,000
341,581;   55,400;   98,600;    0,000
341,597;   44,200;   62,800;    0,000
341,613;   51,600;   68,600;    0,000
341,629;   13,600;   54,800;    0,000
341,645;   49,600;   60,600;    0,000
341,661;   39,000;   80,400;    0,000
341,676;   30,800;   48,600;    0,000
341,692;  -24,400;    6,400;    0,000
341,708;   76,400;   14,200;    0,000
341,724;   25,400;   34,800;    0,000
341,740;   20,800;   22,800;    0,000
341,756;   19,800;    9,400;    0,000
341,772;   55,600;   77,600;    0,000
341,788;   37,400;   10,400;    0,000
341,804;   36,400;   27,200;    0,000
341,819;    9,400;   38,400;    0,000
341,835;   43,200;   29,800;    0,000
341,851;   24,400;   40,600;    0,000
341,867;   30,600;   35,200;    0,000
341,883;   27,800;   32,200;    0,000
341,899;   43,000;   58,200;    0,000
341,915;   -7,000;   11,000;    0,000
341,930;   45,200;   18,000;    0,000
341,946;   64,000;   40,400;    0,000
341,962;   35,200;   23,200;    0,000
341,978;   14,800;   28,800;    0,000
341,994;   35,200;   55,000;    0,000
342,010;   -2,000;   -0,800;    0,000
342,025;   41,400;   35,000;    0,000
342,041;   32,200;  -12,000;    0,000
342,057;    2,400;   13,800;    0,000
342,073;   14,000;   15,600;    0,000
342,089;   -3,800;   39,200;    0,000
342,105;   40,000;   26,200;    0,000
342,120;   18,000;   -2,400;    0,000
342,136;   16,400;   12,600;    0,000
342,152;   17,200;  -22,200;    0,000
342,168;   14,800;  -17,400;    0,000
342,184;   -2,400;   19,400;    0,000
342,200;   31,800;  -16,400;    0,000
342,215;   27,000;  -13,600;    0,000
342,231;   26,800;   46,600;    0,000
342,247;    8,400;    7,600;    0,000
342,263;   10,200;   -5,200;    0,000
342,279;   -4,400;   45,800;    0,000
342,294;  -11,600;   -6,400;    0,000
342,310;   41,200;   34,200;    0,000
342,326;    8,200;   19,000;    0,000
342,342;   13,000;   44,200;    0,000
342,357;    1,000;  -14,200;    0,000
342,373;   29,600;  -10,200;    0,000
342,389;  -39,200;  -19,600;    0,000
342,405;   -5,800;   22,200;    0,000
342,421;    4,000;   -4,800;    0,000
342,436;   37,000;   12,800;    0,000
