
Integration time [ms]:   5,000
Averaging Nr. [scans]: 10
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804344U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
410,986;   39,188;   54,469;    0,000
411,150;   36,411;   38,770;    0,000
411,314;   40,647;   17,338;    0,000
411,479;   31,167;   42,070;    0,000
411,643;   32,790;   70,347;    0,000
411,807;   11,202;   37,785;    0,000
411,971;   17,730;   40,085;    0,000
412,135;   19,198;   68,139;    0,000
412,299;   22,168;   29,146;    0,000
412,463;   30,353;   47,170;    0,000
412,627;   33,771;   20,408;    0,000
412,791;   -2,923;   54,731;    0,000
412,955;   47,788;   51,877;    0,000
413,119;   30,391;   48,439;    0,000
413,283;   40,321;   50,108;    0,000
413,447;   27,237;   52,493;    0,000
413,611;   29,184;   53,131;    0,000
413,775;   13,745;   61,385;    0,000
413,939;   -1,826;   14,569;    0,000
414,103;   31,286;   44,508;    0,000
414,267;   32,538;   44,569;    0,000
414,431;   18,604;   63,647;    0,000
414,595;   31,255;   53,339;    0,000
414,759;   29,233;   40,139;    0,000
414,923;   34,581;   31,769;    0,000
415,086;   13,555;   58,939;    0,000
415,250;   29,565;   33,592;    0,000
415,414;   37,348;   70,139;    0,000
415,578;   28,911;   42,354;    0,000
415,742;   26,468;   63,562;    0,000
415,906;   22,148;   38,839;    0,000
416,070;   60,111;   64,870;    0,000
416,234;    7,330;   44,485;    0,000
416,398;   34,593;   24,200;    0,000
416,562;   28,192;   78,724;    0,000
416,725;   39,177;   90,431;    0,000
416,889;   40,868;   45,054;    0,000
417,053;   14,759;   63,093;    0,000
417,217;   17,910;   49,462;    0,000
417,381;   25,003;   46,370;    0,000
417,545;   50,234;   26,323;    0,000
417,708;    9,996;   79,270;    0,000
417,872;   31,096;   37,970;    0,000
418,036;   -2,360;   51,339;    0,000
418,200;   35,280;   39,677;    0,000
418,364;   -1,638;   48,047;    0,000
418,528;   13,742;   35,216;    0,000
418,691;   22,264;   13,308;    0,000
418,855;   37,368;   36,346;    0,000
419,019;    8,360;   71,878;    0,000
419,183;   16,137;   47,693;    0,000
419,346;   28,608;   68,909;    0,000
419,510;   27,871;   34,316;    0,000
419,674;   29,393;   51,608;    0,000
419,838;   20,876;   49,339;    0,000
420,001;   28,323;   43,085;    0,000
420,165;   22,908;   33,485;    0,000
420,329;   23,402;   50,977;    0,000
420,493;   36,078;   19,607;    0,000
420,656;   16,468;   88,154;    0,000
420,820;   28,560;   78,262;    0,000
420,984;   24,506;   68,931;    0,000
421,147;    4,220;   86,231;    0,000
421,311;   16,471;   35,824;    0,000
421,475;   28,793;   56,800;    0,000
421,638;   33,031;   60,478;    0,000
421,802;   29,772;   56,792;    0,000
421,966;   25,179;   48,508;    0,000
422,129;   -3,584;    3,277;    0,000
422,293;   24,240;   66,462;    0,000
422,457;   15,805;   67,147;    0,000
422,620;    9,985;   79,324;    0,000
422,784;   18,121;   44,508;    0,000
422,948;   21,674;   40,070;    0,000
423,111;   32,096;   43,870;    0,000
423,275;   16,698;   73,547;    0,000
423,438;    4,379;   36,692;    0,000
423,602;   30,039;   62,970;    0,000
423,766;   23,956;   61,724;    0,000
423,929;    5,265;   37,301;    0,000
424,093;   33,626;   25,339;    0,000
424,256;   20,249;   47,423;    0,000
424,420;   14,459;   40,885;    0,000
424,583;   23,694;   49,200;    0,000
424,747;   -8,461;   37,062;    0,000
424,910;   19,752;   12,177;    0,000
425,074;   32,460;   52,269;    0,000
425,237;   32,424;   46,677;    0,000
425,401;   19,414;   56,616;    0,000
425,564;   36,802;   62,877;    0,000
425,728;  -14,370;   45,585;    0,000
425,892;   25,916;   64,177;    0,000
426,055;   31,947;   52,346;    0,000
426,218;    1,302;   64,985;    0,000
426,382;   20,071;   48,216;    0,000
426,545;    9,013;   34,723;    0,000
426,709;    6,859;   83,085;    0,000
426,872;   -3,836;   61,424;    0,000
427,036;   17,920;   28,423;    0,000
427,199;   36,495;   35,977;    0,000
427,363;   18,411;   64,654;    0,000
427,526;    6,482;   63,670;    0,000
427,690;   22,777;   32,523;    0,000
427,853;   -0,968;   78,162;    0,000
428,016;   37,273;   48,277;    0,000
428,180;    4,914;   79,216;    0,000
428,343;   22,633;   17,838;    0,000
428,507;   16,871;   66,016;    0,000
428,670;   20,353;   38,469;    0,000
428,833;   35,222;   39,893;    0,000
428,997;   32,377;   42,023;    0,000
429,160;   20,409;   69,285;    0,000
429,323;   12,044;   39,185;    0,000
429,487;   38,038;   66,869;    0,000
429,650;   10,932;   34,654;    0,000
429,813;   15,700;   46,416;    0,000
429,977;    2,553;   33,669;    0,000
430,140;   11,445;   71,285;    0,000
430,303;   14,305;   47,839;    0,000
430,467;   11,744;   32,885;    0,000
430,630;   15,616;   42,177;    0,000
430,793;    3,453;   76,478;    0,000
430,957;   19,040;   61,339;    0,000
431,120;   -0,275;   59,770;    0,000
431,283;   15,345;   29,669;    0,000
431,447;   30,929;   60,216;    0,000
431,610;   67,773;   28,885;    0,000
431,773;    1,709;   65,093;    0,000
431,936;   49,928;   59,124;    0,000
432,100;   10,978;   38,616;    0,000
432,263;   16,998;   24,823;    0,000
432,426;   32,171;   50,516;    0,000
432,589;    8,398;   37,731;    0,000
432,752;   10,129;   51,400;    0,000
432,916;    5,159;   43,185;    0,000
433,079;   12,559;   53,093;    0,000
433,242;   14,319;   77,047;    0,000
433,405;  -10,448;   80,493;    0,000
433,568;   26,320;   37,923;    0,000
433,732;   18,502;   45,385;    0,000
433,895;    9,553;   55,746;    0,000
434,058;   -6,508;   54,616;    0,000
434,221;   12,253;   45,569;    0,000
434,384;   22,873;   70,485;    0,000
434,547;   16,194;   38,285;    0,000
434,711;    5,079;   27,392;    0,000
434,874;   28,752;   42,777;    0,000
435,037;   30,139;   40,554;    0,000
435,200;   40,942;   50,023;    0,000
435,363;    3,759;   61,285;    0,000
435,526;   29,364;   77,416;    0,000
435,689;    7,255;   82,655;    0,000
435,852;   28,968;   39,054;    0,000
436,015;   38,277;   66,131;    0,000
436,179;   38,004;   56,347;    0,000
436,342;   -2,928;   47,608;    0,000
436,505;   15,806;   29,423;    0,000
436,668;    7,615;   63,208;    0,000
436,831;    2,774;   23,462;    0,000
436,994;    5,084;   50,431;    0,000
437,157;   13,661;   -4,954;    0,000
437,320;   -2,877;   69,801;    0,000
437,483;   14,054;   32,946;    0,000
437,646;   -5,058;   52,123;    0,000
437,809;   21,147;    7,046;    0,000
437,972;   24,047;   70,570;    0,000
438,135;    8,408;   43,193;    0,000
438,298;   33,452;   43,885;    0,000
438,461;   -0,758;   32,216;    0,000
438,624;   14,611;   74,562;    0,000
438,787;   23,418;   31,046;    0,000
438,950;   24,008;   61,709;    0,000
439,113;   22,390;   19,339;    0,000
439,276;    2,997;   46,047;    0,000
439,439;    1,459;   21,677;    0,000
439,602;   40,771;   39,916;    0,000
439,765;   11,641;   18,831;    0,000
439,928;   30,878;   38,524;    0,000
440,090;   20,872;   55,108;    0,000
440,253;   -0,412;   56,985;    0,000
440,416;   19,573;   -1,131;    0,000
440,579;   12,244;   27,885;    0,000
440,742;   35,891;   63,839;    0,000
440,905;    0,919;   77,555;    0,000
441,068;   11,944;   38,285;    0,000
441,231;   -0,162;   36,261;    0,000
441,394;   26,568;   28,246;    0,000
441,556;   36,907;   56,208;    0,000
441,719;   60,604;   38,946;    0,000
441,882;  221,890;   63,254;    0,000
442,045;  751,621;   45,508;    0,000
442,208; 1235,815;   41,200;    0,000
442,371;  878,158;   19,484;    0,000
442,533;  532,986;   65,000;    0,000
442,696;  108,095;   31,377;    0,000
442,859;   40,377;   48,431;    0,000
443,022;   22,155;   48,939;    0,000
443,185;   15,189;   57,870;    0,000
443,347;   23,068;   33,246;    0,000
443,510;   26,406;   59,231;    0,000
443,673;   25,900;   50,208;    0,000
443,836;   -1,506;   51,093;    0,000
443,998;   17,375;   20,254;    0,000
444,161;   10,056;   90,840;    0,000
444,324;    3,875;   48,854;    0,000
444,487;   -4,618;   64,178;    0,000
444,649;   19,048;   53,139;    0,000
444,812;   27,395;   59,977;    0,000
444,975;   20,730;   44,985;    0,000
445,138;   10,277;   50,339;    0,000
445,300;    6,673;   33,377;    0,000
445,463;   20,627;   38,732;    0,000
445,626;   18,121;   64,408;    0,000
445,788;   14,167;   29,070;    0,000
445,951;   -5,225;   42,754;    0,000
446,114;   14,114;   46,616;    0,000
446,276;   31,955;    7,931;    0,000
446,439;   26,914;   21,808;    0,000
446,602;    7,498;   15,339;    0,000
446,764;   18,972;   25,800;    0,000
446,927;    5,638;   19,369;    0,000
447,090;   40,348;   54,539;    0,000
447,252;   -8,601;   10,108;    0,000
447,415;   12,880;   19,077;    0,000
447,577;   36,797;   32,238;    0,000
447,740;   -9,000;   24,616;    0,000
447,903;   10,997;   29,146;    0,000
448,065;   26,457;   38,216;    0,000
448,228;   30,309;   40,485;    0,000
448,390;   17,478;   51,124;    0,000
448,553;   10,260;   11,869;    0,000
448,715;   16,787;   84,601;    0,000
448,878;   16,116;   52,277;    0,000
449,041;   13,049;   74,824;    0,000
449,203;   37,687;   32,285;    0,000
449,366;   16,493;   37,708;    0,000
449,528;    0,671;   32,716;    0,000
449,691;    3,701;   52,700;    0,000
449,853;   16,392;   23,000;    0,000
450,016;   14,983;   18,239;    0,000
450,178;   12,956;    5,507;    0,000
450,341;   -5,050;   62,208;    0,000
450,503;   18,223;   23,177;    0,000
450,666;   17,903;   59,278;    0,000
450,828;    4,240;   45,139;    0,000
450,991;    0,443;   28,692;    0,000
451,153;   -6,173;   18,223;    0,000
451,315;   10,727;   65,339;    0,000
451,478;   -2,467;   43,639;    0,000
451,640;   10,153;   44,469;    0,000
451,803;   29,580;   40,685;    0,000
451,965;   11,103;   49,670;    0,000
452,128;   -1,662;   34,377;    0,000
452,290;    7,942;   50,223;    0,000
452,452;    9,003;   21,062;    0,000
452,615;    3,786;   30,600;    0,000
452,777;   40,900;   47,116;    0,000
452,940;   -2,672;   39,124;    0,000
453,102;   28,368;   39,046;    0,000
453,264;   15,607;   39,508;    0,000
453,427;    9,933;   45,846;    0,000
453,589;    0,202;   52,877;    0,000
453,751;   22,956;   49,823;    0,000
453,914;   12,798;   27,623;    0,000
454,076;   22,827;   38,323;    0,000
454,238;    1,494;   55,893;    0,000
454,401;   -7,951;   21,516;    0,000
454,563;   31,894;   24,500;    0,000
454,725;   17,766;   14,777;    0,000
454,888;  -33,032;   25,446;    0,000
455,050;   15,884;   44,623;    0,000
455,212;   22,077;   33,739;    0,000
455,375;   18,303;   45,670;    0,000
455,537;   17,471;   65,416;    0,000
455,699;   14,321;   25,200;    0,000
455,861;    1,714;   36,416;    0,000
456,024;    4,302;   21,777;    0,000
456,186;    4,953;   55,578;    0,000
456,348;   12,302;   10,477;    0,000
456,510;    5,543;   36,616;    0,000
456,673;   44,447;   15,138;    0,000
456,835;   22,919;   73,455;    0,000
456,997;   22,878;   69,724;    0,000
457,159;   17,295;   59,585;    0,000
457,321;   26,245;   10,961;    0,000
457,484;   15,653;   47,378;    0,000
457,646;    5,145;   71,985;    0,000
457,808;   19,163;   42,316;    0,000
457,970;   11,807;   23,508;    0,000
458,132;   28,619;   24,439;    0,000
458,294;   38,899;   68,332;    0,000
458,457;    9,824;   76,886;    0,000
458,619;   47,480;   19,877;    0,000
458,781;   13,076;   43,254;    0,000
458,943;   -5,693;   16,808;    0,000
459,105;   10,763;   54,931;    0,000
459,267;   24,795;   13,769;    0,000
459,429;   18,469;   27,947;    0,000
459,591;   33,775;   15,546;    0,000
459,753;   46,078;   34,316;    0,000
459,916;   30,563;   36,616;    0,000
460,078;   -5,932;   38,454;    0,000
460,240;   25,373;   45,485;    0,000
460,402;   24,015;   45,408;    0,000
460,564;    7,972;   55,000;    0,000
460,726;   32,458;   13,292;    0,000
460,888;   14,946;   25,462;    0,000
461,050;   47,698;   51,331;    0,000
461,212;    9,483;   27,739;    0,000
461,374;   23,483;   19,047;    0,000
461,536;   38,095;   42,177;    0,000
461,698;   13,456;   72,931;    0,000
461,860;   29,986;   31,492;    0,000
462,022;   24,378;   43,516;    0,000
462,184;   39,576;   35,039;    0,000
462,346;   43,679;   30,492;    0,000
462,508;   32,021;   38,216;    0,000
462,670;   12,406;   53,331;    0,000
462,832;   32,570;  -14,993;    0,000
462,994;   37,204;   62,754;    0,000
463,156;   43,739;   36,462;    0,000
463,318;   29,748;   32,039;    0,000
463,480;   60,498;   28,823;    0,000
463,642;   79,832;   52,970;    0,000
463,804;   19,576;   62,047;    0,000
463,965;   32,864;   62,224;    0,000
464,127;   67,880;   23,285;    0,000
464,289;   60,792;   53,716;    0,000
464,451;   48,675;   34,054;    0,000
464,613;   39,465;   59,608;    0,000
464,775;   46,172;   49,201;    0,000
464,937;   46,569;   12,339;    0,000
465,099;   38,161;   48,954;    0,000
465,261;   35,750;   46,916;    0,000
465,422;   50,933;   37,831;    0,000
465,584;   43,910;   39,570;    0,000
465,746;   30,632;   52,154;    0,000
465,908;   55,980;   75,785;    0,000
466,070;   84,272;    7,500;    0,000
466,232;   63,774;   40,277;    0,000
466,393;   78,332;    8,546;    0,000
466,555;  120,085;   53,924;    0,000
466,717;  172,981;   37,069;    0,000
466,879;  341,951;   69,801;    0,000
467,040;  868,083;   16,839;    0,000
467,202;  690,122;   66,093;    0,000
467,364;  389,215;   37,792;    0,000
467,526;  407,323;   88,801;    0,000
467,688;  599,856;   -2,593;    0,000
467,849;  913,885;   58,716;    0,000
468,011; 1588,452;   20,461;    0,000
468,173; 3186,526;   74,755;    0,000
468,335;11660,776;   74,947;    0,000
468,496;56790,465;   33,269;    0,000
468,658;65084,410;   45,331;    0,000
468,820;56495,996;   55,070;    0,000
468,981;52581,961;   41,154;    0,000
469,143; 3779,480;   55,585;    0,000
469,305; 3172,835;   42,116;    0,000
469,466; 1017,868;   51,862;    0,000
469,628; 1253,301;   47,993;    0,000
469,790;  582,038;   47,185;    0,000
469,951;  820,727;   31,115;    0,000
470,113;  395,553;   68,270;    0,000
470,275;  616,516;   34,485;    0,000
470,436;  316,117;   29,670;    0,000
470,598;  491,138;   58,977;    0,000
470,760;  265,027;   70,439;    0,000
470,921;  405,525;   59,762;    0,000
471,083;  228,682;   33,562;    0,000
471,244;  362,628;   47,808;    0,000
471,406;  196,253;   53,370;    0,000
471,568;  340,165;   33,000;    0,000
471,729;  177,412;   70,347;    0,000
471,891;  306,170;   41,123;    0,000
472,052;  146,176;   56,747;    0,000
472,214;  259,309;   31,269;    0,000
472,375;  157,074;   63,986;    0,000
472,537;  219,734;   53,731;    0,000
472,698;  144,741;   55,439;    0,000
472,860;  233,377;   42,723;    0,000
473,021;  132,469;   52,047;    0,000
473,183;  201,071;   24,516;    0,000
473,345;  113,123;   27,177;    0,000
473,506;  196,864;   43,224;    0,000
473,668;  126,190;   33,354;    0,000
473,829;  195,271;   51,608;    0,000
473,990;  127,218;   47,954;    0,000
474,152;  210,605;   11,431;    0,000
474,313;  126,853;   48,570;    0,000
474,475;  172,467;   32,862;    0,000
474,636;   94,295;   45,077;    0,000
474,798;  156,572;   30,200;    0,000
474,959;   78,160;   30,562;    0,000
475,121;  150,020;   54,131;    0,000
475,282;  121,906;   53,831;    0,000
475,443;  151,805;   49,139;    0,000
475,605;  128,162;   80,439;    0,000
475,766;  152,107;   19,200;    0,000
475,928;  103,043;   46,708;    0,000
476,089;  179,718;   44,554;    0,000
476,250;  142,274;   79,370;    0,000
476,412;  181,330;   42,785;    0,000
476,573;   99,484;   55,439;    0,000
476,735;  141,608;   61,200;    0,000
476,896;  112,683;   24,146;    0,000
477,057;  137,966;   36,193;    0,000
477,219;   93,274;   42,470;    0,000
477,380;  182,439;   10,354;    0,000
477,541;  109,982;   75,362;    0,000
477,703;  182,884;   55,739;    0,000
477,864;  132,667;   37,562;    0,000
478,025;  160,631;   20,370;    0,000
478,186;  140,096;   62,770;    0,000
478,348;  196,285;   95,508;    0,000
478,509;  145,908;   94,501;    0,000
478,670;  253,511;   38,854;    0,000
478,832;  230,542;   55,723;    0,000
478,993;  317,531;   63,377;    0,000
479,154;  391,770;   65,339;    0,000
479,315;  503,689;   40,370;    0,000
479,477;  610,737;   48,985;    0,000
479,638;  859,191;   22,223;    0,000
479,799; 1137,685;   80,524;    0,000
479,960; 1724,197;   35,938;    0,000
480,121; 2748,346;   44,362;    0,000
480,283; 5063,169;    1,939;    0,000
480,444;12592,147;   61,055;    0,000
480,605;61400,875;   37,631;    0,000
480,766;65079,180;   95,501;    0,000
480,927;65084,320;   59,531;    0,000
481,089;65079,191;   52,339;    0,000
481,250;65084,297;   34,654;    0,000
481,411;65079,141;   45,824;    0,000
481,572;46200,492;   26,024;    0,000
481,733;35883,414;   62,401;    0,000
481,894;17887,375;   55,962;    0,000
482,055;25805,271;   39,208;    0,000
482,217; 1641,680;   19,777;    0,000
482,378; 1681,615;   53,400;    0,000
482,539; 1119,519;   52,139;    0,000
482,700; 1104,590;   30,639;    0,000
482,861;  863,490;   51,246;    0,000
483,022;  842,325;   43,362;    0,000
483,183;  699,047;   54,946;    0,000
483,344;  650,612;   18,939;    0,000
483,505;  569,256;   53,416;    0,000
483,666;  528,901;   80,293;    0,000
483,827;  478,187;   16,185;    0,000
483,988;  489,138;   74,285;    0,000
484,149;  424,449;   39,823;    0,000
484,310;  413,024;   56,577;    0,000
484,471;  357,861;   50,046;    0,000
484,633;  356,475;    0,646;    0,000
484,794;  376,994;   -5,523;    0,000
484,955;  366,131;   48,585;    0,000
485,116;  342,185;   49,115;    0,000
485,276;  352,558;   30,808;    0,000
485,437;  288,936;   41,308;    0,000
485,598;  279,753;   72,770;    0,000
485,759;  267,592;   31,808;    0,000
485,920;  280,703;   54,962;    0,000
486,081;  273,816;   52,977;    0,000
486,242;  232,204;   55,954;    0,000
486,403;  225,861;   57,446;    0,000
486,564;  235,238;   78,378;    0,000
486,725;  219,909;   37,985;    0,000
486,886;  215,345;   46,969;    0,000
487,047;  190,555;   65,531;    0,000
487,208;  195,818;   31,854;    0,000
487,369;  201,904;   -7,370;    0,000
487,530;  204,492;   56,916;    0,000
487,690;  167,698;   70,039;    0,000
487,851;  177,358;   43,701;    0,000
488,012;  178,448;   29,639;    0,000
488,173;  150,439;   31,454;    0,000
488,334;  156,804;   67,654;    0,000
488,495;  168,121;   38,216;    0,000
488,656;  148,630;   34,393;    0,000
488,816;  132,891;   68,931;    0,000
488,977;  155,201;   22,585;    0,000
489,138;  168,661;   46,746;    0,000
489,299;  149,797;   32,938;    0,000
489,460;  140,240;   62,855;    0,000
489,620;  126,510;   23,161;    0,000
489,781;  162,155;   69,147;    0,000
489,942;  138,525;   23,362;    0,000
490,103;  119,614;   48,908;    0,000
490,263;  143,971;   27,308;    0,000
490,424;  112,410;   54,370;    0,000
490,585;  121,278;   12,708;    0,000
490,746;  127,461;   43,346;    0,000
490,906;  152,068;   32,554;    0,000
491,067;  116,130;   60,693;    0,000
491,228;  121,639;    6,554;    0,000
491,389;  119,258;   40,392;    0,000
491,549;  109,815;   -5,508;    0,000
491,710;  104,719;   59,355;    0,000
491,871;  121,277;   26,923;    0,000
492,031;  125,422;   34,500;    0,000
492,192;  104,040;   71,446;    0,000
492,353;  110,232;   26,462;    0,000
492,513;   98,384;   58,939;    0,000
492,674;  108,398;   20,831;    0,000
492,835;   99,717;   31,654;    0,000
492,995;   93,294;   35,900;    0,000
493,156;  110,043;   20,708;    0,000
493,317;   81,643;   26,408;    0,000
493,477;   88,230;   57,493;    0,000
493,638;   85,660;   66,578;    0,000
493,798;  115,857;   40,392;    0,000
493,959;  106,068;   43,854;    0,000
494,120;  103,610;   61,970;    0,000
494,280;   81,777;   59,839;    0,000
494,441;  111,204;   51,354;    0,000
494,601;   74,790;   48,647;    0,000
494,762;  101,600;   38,500;    0,000
494,922;   70,894;   58,993;    0,000
495,083;   94,661;   22,954;    0,000
495,243;  100,058;   58,492;    0,000
495,404;  125,598;   58,439;    0,000
495,565;   79,741;   77,947;    0,000
495,725;   96,488;   34,369;    0,000
495,886;   73,804;   81,462;    0,000
496,046;   99,681;   53,962;    0,000
496,207;   71,319;   47,755;    0,000
496,367;   75,426;   59,039;    0,000
496,528;   79,686;   67,300;    0,000
496,688;  115,763;   44,016;    0,000
496,848;   60,070;   52,939;    0,000
497,009;   81,178;   22,408;    0,000
497,169;   63,795;   43,177;    0,000
497,330;   48,148;   45,939;    0,000
497,490;   80,705;   39,639;    0,000
497,651;   96,685;   60,316;    0,000
497,811;  106,555;   85,539;    0,000
497,972;   76,494;   33,285;    0,000
498,132;   85,154;   24,246;    0,000
498,292;   67,011;   65,062;    0,000
498,453;   82,353;   60,378;    0,000
498,613;   60,891;   17,231;    0,000
498,773;   69,512;   72,655;    0,000
498,934;   90,275;   50,862;    0,000
499,094;   64,942;   24,116;    0,000
499,255;   72,455;   40,339;    0,000
499,415;   82,319;   50,655;    0,000
499,575;   87,579;   40,108;    0,000
499,736;   89,264;   52,124;    0,000
499,896;   85,400;   23,100;    0,000
500,056;   67,352;   34,877;    0,000
500,217;   92,155;   44,339;    0,000
500,377;   63,568;   52,762;    0,000
500,537;   64,706;   56,523;    0,000
500,697;   75,431;   39,977;    0,000
500,858;   86,332;    3,246;    0,000
501,018;  106,188;   90,986;    0,000
501,178;   93,778;   30,508;    0,000
501,339;   91,845;   34,277;    0,000
501,499;   82,014;   68,724;    0,000
501,659;   56,896;   37,762;    0,000
501,819;   56,316;   68,477;    0,000
501,980;   71,831;   57,678;    0,000
502,140;   81,945;   53,877;    0,000
502,300;   84,413;   55,623;    0,000
502,460;  121,155;   15,039;    0,000
502,620;   79,162;   56,947;    0,000
502,781;   88,214;   43,116;    0,000
502,941;   84,401;   41,193;    0,000
503,101;   89,828;   38,700;    0,000
503,261;   71,137;   64,401;    0,000
503,421;   65,138;   51,877;    0,000
503,582;   60,198;   64,631;    0,000
503,742;   98,125;   22,354;    0,000
503,902;  106,476;   13,539;    0,000
504,062;  110,020;   42,923;    0,000
504,222;  130,397;   55,747;    0,000
504,382;  145,621;   62,316;    0,000
504,542;  111,901;   35,600;    0,000
504,702;  131,401;   22,792;    0,000
504,863;  153,206;   62,739;    0,000
505,023;  129,667;   12,569;    0,000
505,183;  112,176;   16,439;    0,000
505,343;  121,045;    6,169;    0,000
505,503;   98,249;   56,924;    0,000
505,663;  107,444;   31,793;    0,000
505,823;  133,676;   52,055;    0,000
505,983;  146,429;   66,100;    0,000
506,143;  114,001;   62,100;    0,000
506,303;  142,710;   29,154;    0,000
506,463;  144,021;   59,108;    0,000
506,623;  164,695;   36,585;    0,000
506,783;  146,266;   71,085;    0,000
506,943;  184,088;   58,777;    0,000
507,103;  237,758;   39,301;    0,000
507,263;  258,119;   23,538;    0,000
507,423;  315,347;   74,355;    0,000
507,583;  366,487;   45,785;    0,000
507,743;  445,307;   57,716;    0,000
507,903;  602,521;   29,100;    0,000
508,063;  731,497;   22,646;    0,000
508,223;  991,953;   51,969;    0,000
508,383; 1346,371;   42,024;    0,000
508,543; 2006,999;   84,139;    0,000
508,703; 3174,883;   54,354;    0,000
508,863; 5835,649;   24,723;    0,000
509,023;13704,479;   81,616;    0,000
509,182;62628,176;   44,246;    0,000
509,342;65079,145;   97,085;    0,000
509,502;65084,363;   76,239;    0,000
509,662;65079,109;   92,570;    0,000
509,822;65084,379;   33,485;    0,000
509,982;65079,164;   56,808;    0,000
510,142;61468,922;   10,100;    0,000
510,302;64973,039;   43,546;    0,000
510,461;33835,992;   56,500;    0,000
510,621;34115,570;   36,855;    0,000
510,781; 5461,325;   39,454;    0,000
510,941;33396,102;   37,793;    0,000
511,101; 1468,425;   59,962;    0,000
511,261; 5083,673;   62,793;    0,000
511,420; 1074,392;   47,716;    0,000
511,580; 1385,435;   52,724;    0,000
511,740;  832,321;   30,208;    0,000
511,900; 1015,264;   57,924;    0,000
512,060;  706,184;   28,723;    0,000
512,219;  794,777;   82,139;    0,000
512,379;  573,330;   67,393;    0,000
512,539;  659,639;   47,662;    0,000
512,699;  510,809;   38,077;    0,000
512,858;  574,583;   69,162;    0,000
513,018;  426,534;   52,931;    0,000
513,178;  534,269;   55,847;    0,000
513,337;  440,036;   28,200;    0,000
513,497;  493,554;   32,646;    0,000
513,657;  395,760;   49,270;    0,000
513,817;  433,937;   61,985;    0,000
513,976;  351,826;   44,739;    0,000
514,136;  379,576;   63,954;    0,000
514,296;  328,393;   31,000;    0,000
514,455;  357,161;   44,554;    0,000
514,615;  311,986;   68,908;    0,000
514,774;  353,791;   68,539;    0,000
514,934;  303,903;   57,154;    0,000
515,094;  327,360;   57,870;    0,000
515,253;  293,044;   32,493;    0,000
515,413;  286,266;   70,101;    0,000
515,573;  250,054;   36,954;    0,000
515,732;  271,156;   56,931;    0,000
515,892;  279,723;   54,685;    0,000
516,051;  448,171;   58,924;    0,000
516,211; 1486,920;   65,523;    0,000
516,371; 1267,185;   46,324;    0,000
516,530;  442,711;   51,254;    0,000
516,690;  268,956;   79,231;    0,000
516,849;  205,431;   20,761;    0,000
517,009;  181,095;   50,885;    0,000
517,168;  152,568;   51,546;    0,000
517,328;  200,703;   67,170;    0,000
517,487;  170,545;   50,477;    0,000
517,647;  173,554;   72,963;    0,000
517,806;  163,162;   51,939;    0,000
517,966;  169,125;   46,354;    0,000
518,125;  162,232;   26,062;    0,000
518,285;  188,284;   73,939;    0,000
518,444;  161,143;   25,816;    0,000
518,604;  157,273;   46,193;    0,000
518,763;  149,473;   30,677;    0,000
518,923;  169,740;   37,639;    0,000
519,082;  127,630;   52,993;    0,000
519,242;  146,256;   47,224;    0,000
519,401;  126,555;   40,031;    0,000
519,560;  119,461;   73,754;    0,000
519,720;  142,300;   54,991;    0,000
519,879;  148,000;   66,374;    0,000
520,039;  143,100;   32,756;    0,000
520,198;  128,600;   32,039;    0,000
520,357;  118,501;   73,122;    0,000
520,517;  137,101;   45,204;    0,000
520,676;  119,101;   49,687;    0,000
520,836;  131,401;   51,470;    0,000
520,995;  116,601;   18,252;    0,000
521,154;  133,301;   46,535;    0,000
521,314;  130,801;   61,118;    0,000
521,473;   98,701;   33,500;    0,000
521,632;  106,301;   62,383;    0,000
521,792;  107,301;   41,466;    0,000
521,951;   97,301;   42,649;    0,000
522,110;  100,002;   51,531;    0,000
522,269;   99,602;   68,214;    0,000
522,429;  110,402;   55,697;    0,000
522,588;   86,302;   45,979;    0,000
522,747;   99,402;   31,262;    0,000
522,907;   91,402;   60,645;    0,000
523,066;   78,002;   41,027;    0,000
523,225;  118,402;   41,310;    0,000
523,384;  101,402;   44,393;    0,000
523,544;   87,002;   39,176;    0,000
523,703;   79,402;   31,558;    0,000
523,862;  100,102;   38,241;    0,000
524,021;   88,103;   49,524;    0,000
524,180;   94,903;   33,306;    0,000
524,340;   75,403;   51,189;    0,000
524,499;   74,303;   54,072;    0,000
524,658;   85,303;   48,254;    0,000
524,817;   82,203;   20,637;    0,000
524,976;   83,603;   40,820;    0,000
525,135;   93,003;   51,203;    0,000
525,295;   96,003;   44,685;    0,000
525,454;   94,803;   56,068;    0,000
525,613;   59,403;   34,651;    0,000
525,772;   66,304;   69,433;    0,000
525,931;  117,204;   54,716;    0,000
526,090;   69,704;   46,699;    0,000
526,249;   63,104;   53,881;    0,000
526,409;   70,204;   45,364;    0,000
526,568;   66,604;   39,647;    0,000
526,727;   97,604;   41,429;    0,000
526,886;   81,704;   50,112;    0,000
527,045;   85,004;   48,895;    0,000
527,204;   87,504;   52,978;    0,000
527,363;   67,904;   48,360;    0,000
527,522;   74,604;   64,643;    0,000
527,681;   47,505;   51,826;    0,000
527,840;   61,605;   17,808;    0,000
527,999;   52,205;   35,391;    0,000
528,158;   62,305;   41,974;    0,000
528,317;   59,205;   54,456;    0,000
