
Integration time [ms]:   1,150
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1804343U2
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
330,313;   13,000;   -1,000;    0,000
330,331;   61,000;   26,000;    0,000
330,349;   24,000;   -6,000;    0,000
330,366;   43,000;   10,000;    0,000
330,384;  -29,000;  104,000;    0,000
330,401;  -45,000;    3,000;    0,000
330,419;   16,000;   73,000;    0,000
330,437;  -18,000;   42,000;    0,000
330,454;  -15,000;   69,000;    0,000
330,472;  -36,000;   13,000;    0,000
330,489;   69,000;   -2,000;    0,000
330,507;   30,000;   36,000;    0,000
330,525;  -52,000;   -5,000;    0,000
330,542;   35,000;   36,000;    0,000
330,560;   33,000;  -23,000;    0,000
330,577;  -51,000;   80,000;    0,000
330,595;  -64,000;  -66,000;    0,000
330,612;  -22,000;   -7,000;    0,000
330,630;  -59,000;   36,000;    0,000
330,648;   -9,000;   18,000;    0,000
330,665;   50,000;  -38,000;    0,000
330,683;    4,000;  -26,000;    0,000
330,700;   12,000;   -3,000;    0,000
330,718;  -19,000;   31,000;    0,000
330,735;   -1,000;   19,000;    0,000
330,753;    3,000;  -14,000;    0,000
330,770;   -7,000;  -21,000;    0,000
330,788;    6,000;   58,000;    0,000
330,806;  -92,000;  -62,000;    0,000
330,823;   -4,000;   21,000;    0,000
330,841;   45,000;   51,000;    0,000
330,858;   29,000;  111,000;    0,000
330,876;  -28,000;   37,000;    0,000
330,893;  -22,000;  -14,000;    0,000
330,911;   15,000;  -57,000;    0,000
330,928;   35,000;    1,000;    0,000
330,946;   12,000;   52,000;    0,000
330,963;   36,000;   12,000;    0,000
330,981;   48,000;   23,000;    0,000
330,998;   26,000;   15,000;    0,000
331,016;  -41,000;   29,000;    0,000
331,033;   -2,000;   39,000;    0,000
331,051;    7,000;  -10,000;    0,000
331,068;   16,000;   85,000;    0,000
331,086;    4,000;  -38,000;    0,000
331,103;   14,000;  142,000;    0,000
331,121;  -32,000;   24,000;    0,000
331,138;  -38,000;   76,000;    0,000
331,156;   -9,000;  -11,000;    0,000
331,173;  -28,000;  110,000;    0,000
331,191;    8,000;   17,000;    0,000
331,208;   52,000;   21,000;    0,000
331,226;   16,000;   44,000;    0,000
331,243;  -64,000;   46,000;    0,000
331,261;  -29,000;   17,000;    0,000
331,278;   14,000;   78,000;    0,000
331,296;   29,000;   53,000;    0,000
331,313;   -2,000;   51,000;    0,000
331,331;   -3,000;   95,000;    0,000
331,348;   42,000;    0,000;    0,000
331,366;  -56,000;   19,000;    0,000
331,383;   43,000;  -28,000;    0,000
331,401;   24,000;   48,000;    0,000
331,418;  -33,000;   63,000;    0,000
331,435;    6,000;  -16,000;    0,000
331,453;  -70,000;   75,000;    0,000
331,470;    9,000;   20,000;    0,000
331,488;    4,000;   11,000;    0,000
331,505;   39,000;  -16,000;    0,000
331,523;   19,000;   45,000;    0,000
331,540;   18,000;   74,000;    0,000
331,558;  -47,000;  -19,000;    0,000
331,575;  -31,000;   76,000;    0,000
331,592;  -26,000;   51,000;    0,000
331,610;  -77,000;   67,000;    0,000
331,627;   45,000;   76,000;    0,000
331,645;  -80,000;  -27,000;    0,000
331,662;    3,000;  -15,000;    0,000
331,680;  -18,000;   30,000;    0,000
331,697;   56,000;  101,000;    0,000
331,714;    8,000;   44,000;    0,000
331,732;   -2,000;   14,000;    0,000
331,749;    9,000;  101,000;    0,000
331,767;    7,000;   40,000;    0,000
331,784;  -43,000;   13,000;    0,000
331,801;   18,000;   15,000;    0,000
331,819;   74,000;   37,000;    0,000
331,836;  -65,000;  -64,000;    0,000
331,854;  -31,000;  -30,000;    0,000
331,871;   -9,000;   60,000;    0,000
331,888;   66,000;   30,000;    0,000
331,906;  -49,000;  -50,000;    0,000
331,923;   29,000;   12,000;    0,000
331,941;   -1,000;  -22,000;    0,000
331,958;  -47,000;  -36,000;    0,000
331,975;   -3,000;  -30,000;    0,000
331,993;  -95,000;    3,000;    0,000
332,010;  -43,000;    7,000;    0,000
332,027;   37,000;  -49,000;    0,000
332,045;   29,000;   65,000;    0,000
332,062;   32,000;    3,000;    0,000
332,080;   25,000;   19,000;    0,000
332,097;  -16,000;   16,000;    0,000
332,114;   45,000;   15,000;    0,000
332,132;   18,000;  -11,000;    0,000
332,149;  -54,000;   51,000;    0,000
332,166;   76,000;  -42,000;    0,000
332,184;    2,000;   25,000;    0,000
332,201;  -10,000;   20,000;    0,000
332,218;   -5,000;   58,000;    0,000
332,236;  -28,000;  -76,000;    0,000
332,253;  -40,000;  -14,000;    0,000
332,270;  -10,000;  -13,000;    0,000
332,288;   23,000;   -5,000;    0,000
332,305;   -7,000;  -51,000;    0,000
332,322;  -20,000;   71,000;    0,000
332,340;   45,000;   55,000;    0,000
332,357;   -7,000;   21,000;    0,000
332,374;   13,000;   56,000;    0,000
332,392;  -11,000;  128,000;    0,000
332,409;   19,000;  -12,000;    0,000
332,426;   13,000;    5,000;    0,000
332,444;   70,000;    1,000;    0,000
332,461;  -67,000;  -25,000;    0,000
332,478;   22,000;   32,000;    0,000
332,496;   20,000;   51,000;    0,000
332,513;   60,000;   23,000;    0,000
332,530;   15,000;   48,000;    0,000
332,547;   -2,000;    0,000;    0,000
332,565;  -31,000;   27,000;    0,000
332,582;   67,000;   34,000;    0,000
332,599;   58,000;   -9,000;    0,000
332,617;  -19,000;   60,000;    0,000
332,634;  -33,000;  -39,000;    0,000
332,651;   54,000;   44,000;    0,000
332,668;    2,000;  -28,000;    0,000
332,686;  -50,000;   54,000;    0,000
332,703;   35,000;   19,000;    0,000
332,720;   53,000;   33,000;    0,000
332,738;  -11,000;   59,000;    0,000
332,755;   -6,000;   18,000;    0,000
332,772;   17,000;    4,000;    0,000
332,789;   21,000;    4,000;    0,000
332,807;  -19,000;    6,000;    0,000
332,824;  -52,000;   20,000;    0,000
332,841;  -17,000;  -36,000;    0,000
332,858;  -84,000;  -20,000;    0,000
332,876;   27,000;   41,000;    0,000
332,893;   18,000;  -27,000;    0,000
332,910;   40,000;  -17,000;    0,000
332,927;  -23,000;  -30,000;    0,000
332,945;  -52,000;   63,000;    0,000
332,962;   31,000;  -57,000;    0,000
332,979;   53,000;   16,000;    0,000
332,996;   99,000;   26,000;    0,000
333,013;  -27,000;   24,000;    0,000
333,031;    3,000;  -22,000;    0,000
333,048;  -10,000;   63,000;    0,000
333,065;  -18,000;  -18,000;    0,000
333,082;   32,000;   -8,000;    0,000
333,100;  -24,000;   36,000;    0,000
333,117;  -70,000;   34,000;    0,000
333,134;  -30,000;   16,000;    0,000
333,151;   -7,000;    6,000;    0,000
333,168;    7,000;   30,000;    0,000
333,186;    6,000;   31,000;    0,000
333,203;  -14,000;    1,000;    0,000
333,220;  -41,000;   51,000;    0,000
333,237;   54,000;  -21,000;    0,000
333,254;   10,000;  -10,000;    0,000
333,272;   42,000;   24,000;    0,000
333,289;   17,000;    0,000;    0,000
333,306;   33,000;   -2,000;    0,000
333,323;    7,000;   41,000;    0,000
333,340;  -32,000;   -3,000;    0,000
333,358;   85,000;   41,000;    0,000
333,375;  -52,000;  -52,000;    0,000
333,392;   -5,000;   56,000;    0,000
333,409;   29,000;   23,000;    0,000
333,426;   32,000;   46,000;    0,000
333,443;   16,000;  -29,000;    0,000
333,461;  -42,000;   45,000;    0,000
333,478;    9,000;   18,000;    0,000
333,495;   13,000;   51,000;    0,000
333,512;   29,000;   17,000;    0,000
333,529;   28,000;   17,000;    0,000
333,546;  -34,000;  -47,000;    0,000
333,564;  -11,000;   44,000;    0,000
333,581;   -4,000;   18,000;    0,000
333,598;   53,000;    6,000;    0,000
333,615;   23,000;   73,000;    0,000
333,632;  -47,000;   28,000;    0,000
333,649;  -14,000;    2,000;    0,000
333,666;  -42,000;    4,000;    0,000
333,683;    0,000;   -3,000;    0,000
333,701;  -24,000;   70,000;    0,000
333,718;  -34,000;  -48,000;    0,000
333,735;   21,000;   84,000;    0,000
333,752;   12,000;  -20,000;    0,000
333,769;  -42,000;   38,000;    0,000
333,786;   23,000;  -33,000;    0,000
333,803;  -15,000;   41,000;    0,000
333,820;   36,000;  -26,000;    0,000
333,838;   62,000;  -27,000;    0,000
333,855; -114,000;  -15,000;    0,000
333,872;  -12,000;   87,000;    0,000
333,889;   40,000;   53,000;    0,000
333,906;  -16,000;   60,000;    0,000
333,923;    4,000;   35,000;    0,000
333,940;   57,000;   30,000;    0,000
333,957;  107,000;  -26,000;    0,000
333,974;   10,000;  100,000;    0,000
333,991;  -43,000;   16,000;    0,000
334,008;   16,000;   41,000;    0,000
334,026;    4,000;   45,000;    0,000
334,043;   -4,000;   14,000;    0,000
334,060;   30,000;  100,000;    0,000
334,077;    3,000;    7,000;    0,000
334,094;    3,000;   69,000;    0,000
334,111;   12,000;   22,000;    0,000
334,128;   23,000;   31,000;    0,000
334,145;    1,000;   65,000;    0,000
334,162;  -39,000; -106,000;    0,000
334,179;  -60,000;   38,000;    0,000
334,196;   13,000;   -3,000;    0,000
334,213;  -44,000;   25,000;    0,000
334,230;   32,000;   49,000;    0,000
334,247;   49,000;   22,000;    0,000
334,264;    5,000;   45,000;    0,000
334,281;    7,000;   38,000;    0,000
334,298;   55,000;   17,000;    0,000
334,316;   56,000;  -28,000;    0,000
334,333;   56,000;   75,000;    0,000
334,350;   55,000;   44,000;    0,000
334,367;  -45,000;  -61,000;    0,000
334,384;   -2,000;   60,000;    0,000
334,401;  -67,000;   -4,000;    0,000
334,418;   -4,000;   -7,000;    0,000
334,435;   25,000;   40,000;    0,000
334,452;   30,000;   45,000;    0,000
334,469;    4,000;   34,000;    0,000
334,486;   23,000;   73,000;    0,000
334,503;   63,000;    1,000;    0,000
334,520;  -33,000;   51,000;    0,000
334,537;  -42,000;  -31,000;    0,000
334,554;  -50,000;   -6,000;    0,000
334,571;   23,000;   53,000;    0,000
334,588;   24,000;   88,000;    0,000
334,605;  -45,000;   22,000;    0,000
334,622;   77,000;  100,000;    0,000
334,639;    6,000;   -7,000;    0,000
334,656;   14,000;   60,000;    0,000
334,673;  -31,000;  -42,000;    0,000
334,690;   16,000;   18,000;    0,000
334,707;  -36,000;   28,000;    0,000
334,724;  -55,000;   54,000;    0,000
334,741;   -4,000;   -6,000;    0,000
334,758;   35,000;   40,000;    0,000
334,775;   -3,000;  -31,000;    0,000
334,792;   10,000;   57,000;    0,000
334,809;  -12,000;   29,000;    0,000
334,826;   46,000;   38,000;    0,000
334,842;  -17,000;   34,000;    0,000
334,859;   11,000;  -14,000;    0,000
334,876;   10,000;  -47,000;    0,000
334,893;  -34,000;   66,000;    0,000
334,910;  -66,000;    1,000;    0,000
334,927;  -28,000;   88,000;    0,000
334,944;   63,000;   23,000;    0,000
334,961;   11,000;   66,000;    0,000
334,978;  -66,000;  -15,000;    0,000
334,995;   47,000;  102,000;    0,000
335,012;  -39,000;  -36,000;    0,000
335,029;   48,000;   13,000;    0,000
335,046;   39,000;  -57,000;    0,000
335,063;    7,000;   64,000;    0,000
335,080;  -47,000;  -19,000;    0,000
335,097;  -11,000;   23,000;    0,000
335,113;  -73,000;  -27,000;    0,000
335,130;  -34,000;   39,000;    0,000
335,147;   19,000;    2,000;    0,000
335,164;  -45,000;   24,000;    0,000
335,181;   28,000;   32,000;    0,000
335,198;   -6,000;   80,000;    0,000
335,215;   18,000;   66,000;    0,000
335,232;  -38,000;   28,000;    0,000
335,249;   -1,000;    6,000;    0,000
335,266;   68,000;   -9,000;    0,000
335,283;   54,000;   54,000;    0,000
335,299;  -13,000;    6,000;    0,000
335,316;   58,000; -116,000;    0,000
335,333;   24,000;   56,000;    0,000
335,350;  -31,000;  -24,000;    0,000
335,367;   61,000;   30,000;    0,000
335,384;   53,000;  -29,000;    0,000
335,401;    3,000;   31,000;    0,000
335,418;   23,000;  -28,000;    0,000
335,434;  -37,000;   51,000;    0,000
335,451;   10,000;    5,000;    0,000
335,468;    3,000;   27,000;    0,000
335,485;  -17,000;  -20,000;    0,000
335,502;   14,000;   13,000;    0,000
335,519;   -3,000;   72,000;    0,000
335,536;  -11,000;   22,000;    0,000
335,552;   -3,000;  -26,000;    0,000
335,569;   52,000;   25,000;    0,000
335,586;  -50,000;  -41,000;    0,000
335,603;   83,000;   -5,000;    0,000
335,620;  -18,000;   23,000;    0,000
335,637;  -65,000;    2,000;    0,000
335,654;   31,000;   35,000;    0,000
335,670;    5,000;   47,000;    0,000
335,687;  -43,000;  -10,000;    0,000
335,704;   35,000;   29,000;    0,000
335,721;  -11,000;  -25,000;    0,000
335,738;   38,000;  -35,000;    0,000
335,755;  -18,000;   78,000;    0,000
335,771;   55,000;   48,000;    0,000
335,788;   37,000;   19,000;    0,000
335,805;  -21,000;   -5,000;    0,000
335,822;  -14,000;   31,000;    0,000
335,839;   13,000;   32,000;    0,000
335,855;   79,000;   22,000;    0,000
335,872;  -27,000;   79,000;    0,000
335,889;    5,000;  -90,000;    0,000
335,906;   47,000;   49,000;    0,000
335,923;  -44,000;   -2,000;    0,000
335,939;  -36,000;   34,000;    0,000
335,956;    8,000;   48,000;    0,000
335,973;  -57,000;  -34,000;    0,000
335,990;   21,000;  -17,000;    0,000
336,007;  -60,000;  -42,000;    0,000
336,023;   59,000;   45,000;    0,000
336,040;   18,000;   19,000;    0,000
336,057;  -35,000;   45,000;    0,000
336,074;   33,000;  -19,000;    0,000
336,090;    7,000;   25,000;    0,000
336,107;   46,000;   44,000;    0,000
336,124;  -10,000;   22,000;    0,000
336,141;   39,000;   96,000;    0,000
336,158;   16,000;   35,000;    0,000
336,174;   24,000;   10,000;    0,000
336,191;  -34,000;  -14,000;    0,000
336,208;   13,000;   12,000;    0,000
336,225;  -25,000;  -28,000;    0,000
336,241;  -34,000;   -1,000;    0,000
336,258;  -13,000;   51,000;    0,000
336,275;  -27,000;   56,000;    0,000
336,292;   54,000;    0,000;    0,000
336,308;  -28,000;   11,000;    0,000
336,325;  -72,000;  -12,000;    0,000
336,342;   46,000;   51,000;    0,000
336,358;   30,000;  -56,000;    0,000
336,375;   33,000;   73,000;    0,000
336,392;  -25,000;   14,000;    0,000
336,409;   -6,000;   75,000;    0,000
336,425;   10,000;   70,000;    0,000
336,442;   19,000;    3,000;    0,000
336,459;   -6,000;  -13,000;    0,000
336,476;  -30,000;   10,000;    0,000
336,492;   28,000;   30,000;    0,000
336,509;  -35,000;   18,000;    0,000
336,526;  -19,000;   -6,000;    0,000
336,542;   63,000;   35,000;    0,000
336,559;   14,000;   11,000;    0,000
336,576;  -48,000;   56,000;    0,000
336,592; -120,000;  -45,000;    0,000
336,609;    9,000;   38,000;    0,000
336,626;    9,000;   42,000;    0,000
336,643;   67,000;  -17,000;    0,000
336,659;    7,000;   22,000;    0,000
336,676;   18,000;   67,000;    0,000
336,693;  -54,000;    5,000;    0,000
336,709;   33,000;   60,000;    0,000
336,726;   37,000;   -2,000;    0,000
336,743;    0,000;   62,000;    0,000
336,759;   50,000;    8,000;    0,000
336,776;   29,000;   52,000;    0,000
336,793;    4,000;  -50,000;    0,000
336,809;   13,000;   78,000;    0,000
336,826;   23,000;  -43,000;    0,000
336,843;   13,000;   -5,000;    0,000
336,859;  -32,000;   36,000;    0,000
336,876;   50,000;   30,000;    0,000
336,893;  -36,000;   49,000;    0,000
336,909;   30,000;  114,000;    0,000
336,926;  -12,000;   52,000;    0,000
336,942;    4,000;   -7,000;    0,000
336,959;  -44,000;  -11,000;    0,000
336,976;   22,000;   30,000;    0,000
336,992;   26,000;   11,000;    0,000
337,009;  -94,000;   11,000;    0,000
337,026;  -39,000;   33,000;    0,000
337,042;   14,000;   62,000;    0,000
337,059;  -30,000;    7,000;    0,000
337,076;   23,000;   65,000;    0,000
337,092;   16,000;  -44,000;    0,000
337,109;   59,000;   -8,000;    0,000
337,125;   56,000;   -3,000;    0,000
337,142;   57,000;    5,000;    0,000
337,159;  -53,000;  -23,000;    0,000
337,175;  -58,000;  -39,000;    0,000
337,192;  -23,000;   24,000;    0,000
337,208;   88,000;   22,000;    0,000
337,225;  -26,000;  -49,000;    0,000
337,242;  -44,000;   68,000;    0,000
337,258;   70,000;   15,000;    0,000
337,275;   79,000;    9,000;    0,000
337,291; -103,000;    3,000;    0,000
337,308;  -27,000;   27,000;    0,000
337,325;    1,000;   42,000;    0,000
337,341;    3,000;   17,000;    0,000
337,358;  -15,000;   -9,000;    0,000
337,374;   79,000;    9,000;    0,000
337,391;   56,000;  -14,000;    0,000
337,407;    5,000;   18,000;    0,000
337,424;    7,000;    5,000;    0,000
337,441;  -77,000;  -41,000;    0,000
337,457;  -47,000;   35,000;    0,000
337,474;  -20,000;    0,000;    0,000
337,490;   56,000;    1,000;    0,000
337,507;   64,000;  114,000;    0,000
337,523;  -29,000;  -12,000;    0,000
337,540;  -37,000;   39,000;    0,000
337,556;   43,000;   36,000;    0,000
337,573;  -78,000;   84,000;    0,000
337,590;  -45,000;  -41,000;    0,000
337,606;  -32,000;   55,000;    0,000
337,623;   -3,000;  -28,000;    0,000
337,639;  -12,000;  -15,000;    0,000
337,656;   58,000;   78,000;    0,000
337,672;   22,000;   31,000;    0,000
337,689;  -19,000;   22,000;    0,000
337,705;  -25,000;   89,000;    0,000
337,722;   55,000;  -63,000;    0,000
337,738;  -81,000;   -4,000;    0,000
337,755;  -24,000;   -2,000;    0,000
337,771;  -79,000;    2,000;    0,000
337,788;  -37,000;   -3,000;    0,000
337,804;  -38,000;   98,000;    0,000
337,821;  -21,000;  -24,000;    0,000
337,837;   26,000;   22,000;    0,000
337,854;    4,000;   47,000;    0,000
337,870;    0,000;   34,000;    0,000
337,887;  -24,000;  -67,000;    0,000
337,903;  -46,000;  -51,000;    0,000
337,920;   40,000;   -9,000;    0,000
337,936;   80,000;   91,000;    0,000
337,953;   -9,000;   21,000;    0,000
337,969;  -78,000;   44,000;    0,000
337,986;  -36,000;   29,000;    0,000
338,002;  -34,000;   29,000;    0,000
338,019;  -23,000;  -16,000;    0,000
338,035;   18,000;   16,000;    0,000
338,052;   38,000;  -42,000;    0,000
338,068;    0,000;  -24,000;    0,000
338,085;  -94,000;   27,000;    0,000
338,101;   15,000;   45,000;    0,000
338,118;  -52,000;   26,000;    0,000
338,134;  -25,000;   64,000;    0,000
338,151;   39,000;   32,000;    0,000
338,167;  -17,000;  -37,000;    0,000
338,183;  -55,000;   31,000;    0,000
338,200;  -20,000;   92,000;    0,000
338,216;  -15,000;   24,000;    0,000
338,233;  -34,000;   21,000;    0,000
338,249;   49,000;  -58,000;    0,000
338,266;    7,000;  109,000;    0,000
338,282;   -9,000;   92,000;    0,000
338,298;   45,000;    1,000;    0,000
338,315; -106,000;   17,000;    0,000
338,331;   35,000;    4,000;    0,000
338,348;   27,000;   23,000;    0,000
338,364;  -60,000;   27,000;    0,000
338,381;   24,000;  -43,000;    0,000
338,397;   75,000;  -54,000;    0,000
338,413;  -73,000;   66,000;    0,000
338,430;    4,000;   79,000;    0,000
338,446;   -1,000;   34,000;    0,000
338,463;   -4,000;   68,000;    0,000
338,479;  -37,000;   15,000;    0,000
338,495;   -8,000;   56,000;    0,000
338,512;  -21,000;  -48,000;    0,000
338,528;  -14,000;  -10,000;    0,000
338,545;   13,000;   66,000;    0,000
338,561;   26,000;   95,000;    0,000
338,577;  -43,000;   42,000;    0,000
338,594;   14,000;  -23,000;    0,000
338,610;  -18,000;   27,000;    0,000
338,627;   43,000;   22,000;    0,000
338,643;  -10,000;   12,000;    0,000
338,659;   37,000;  -36,000;    0,000
338,676;  -10,000;   57,000;    0,000
338,692;   -7,000;   15,000;    0,000
338,708;   -7,000;  -45,000;    0,000
338,725;   -9,000;   -3,000;    0,000
338,741;    0,000;   28,000;    0,000
338,758;    9,000;  -54,000;    0,000
338,774;  -52,000;  -16,000;    0,000
338,790;  -67,000;   53,000;    0,000
338,807;   -1,000;   53,000;    0,000
338,823;   26,000;   25,000;    0,000
338,839;   36,000;    1,000;    0,000
338,856;   26,000;   -7,000;    0,000
338,872;  -12,000;   57,000;    0,000
338,888;  -28,000;   50,000;    0,000
338,905;  -26,000;   71,000;    0,000
338,921;  -20,000;   60,000;    0,000
338,937;   36,000;  -39,000;    0,000
338,954;   18,000;   40,000;    0,000
338,970;   79,000;    5,000;    0,000
338,986;   75,000;   55,000;    0,000
339,003;   63,000;   68,000;    0,000
339,019;   34,000;   -8,000;    0,000
339,035;  -26,000;   78,000;    0,000
339,052;  -42,000;  -20,000;    0,000
339,068;  -29,000;  -66,000;    0,000
339,084;   44,000;   35,000;    0,000
339,101;  -14,000;   14,000;    0,000
339,117;   37,000;    2,000;    0,000
339,133;  -20,000;   16,000;    0,000
339,149;  -16,000;   70,000;    0,000
339,166;  -11,000;    2,000;    0,000
339,182;  -17,000;    6,000;    0,000
339,198;   50,000;  -39,000;    0,000
339,215;  -44,000;   15,000;    0,000
339,231;   -3,000;   37,000;    0,000
339,247;   85,000;   16,000;    0,000
339,263;  -17,000;   -1,000;    0,000
339,280;  -39,000;   30,000;    0,000
339,296; -105,000;   50,000;    0,000
339,312;  -35,000;    8,000;    0,000
339,329;  -40,000;  -28,000;    0,000
339,345;   38,000;   65,000;    0,000
339,361;    2,000;  101,000;    0,000
339,377;    8,000;  106,000;    0,000
339,394;   30,000;  -24,000;    0,000
339,410;  -20,000;   87,000;    0,000
339,426;   -2,000;  -33,000;    0,000
339,442;    3,000;   62,000;    0,000
339,459;   11,000;  -33,000;    0,000
339,475;    3,000;   -1,000;    0,000
339,491;   -5,000;  -78,000;    0,000
339,507;   15,000;  -73,000;    0,000
339,524;  -53,000;  -19,000;    0,000
339,540; -102,000;   37,000;    0,000
339,556;   -3,000;   50,000;    0,000
339,572;  -36,000;  166,000;    0,000
339,589;  -23,000;   14,000;    0,000
339,605;    6,000;   26,000;    0,000
339,621;   36,000;  -43,000;    0,000
339,637;  -11,000;   12,000;    0,000
339,654;   49,000;   35,000;    0,000
339,670;   -5,000;   12,000;    0,000
339,686;   54,000;   43,000;    0,000
339,702;   52,000;   28,000;    0,000
339,718;    0,000;   52,000;    0,000
339,735;  -71,000;   33,000;    0,000
339,751;    3,000;  -52,000;    0,000
339,767;  -13,000;   49,000;    0,000
339,783;    9,000;   32,000;    0,000
339,799;   16,000;   37,000;    0,000
339,816;   32,000;   61,000;    0,000
339,832;   -8,000;   11,000;    0,000
339,848;   -5,000;  -19,000;    0,000
339,864;  -79,000;   83,000;    0,000
339,880;  -73,000;  -37,000;    0,000
339,896;  -40,000;   36,000;    0,000
339,913;   73,000;  -16,000;    0,000
339,929;  -34,000;   60,000;    0,000
339,945;   48,000;  -22,000;    0,000
339,961;   54,000;  -13,000;    0,000
339,977;  -97,000;  -38,000;    0,000
339,993;  -47,000;   33,000;    0,000
340,010;   36,000;   28,000;    0,000
340,026;   42,000;   86,000;    0,000
340,042;  -44,000;  -46,000;    0,000
340,058;   16,000;   72,000;    0,000
340,074;   36,000;   33,000;    0,000
340,090;  -38,000;    1,000;    0,000
340,107;    8,000;   33,000;    0,000
340,123;   38,000;   26,000;    0,000
340,139;   43,000;  -48,000;    0,000
340,155;   30,000;   30,000;    0,000
340,171;  -28,000;   21,000;    0,000
340,187;   -8,000;   -8,000;    0,000
340,203;  -24,000;   17,000;    0,000
340,220;    8,000;   65,000;    0,000
340,236;   28,000;  -51,000;    0,000
340,252;   10,000;   22,000;    0,000
340,268;   79,000;  -18,000;    0,000
340,284;   28,000;   24,000;    0,000
340,300;   -1,000;  -29,000;    0,000
340,316;  -46,000;   68,000;    0,000
340,332;  -14,000;  -37,000;    0,000
340,349;   24,000;   20,000;    0,000
340,365;  -27,000;   62,000;    0,000
340,381;  -28,000;  107,000;    0,000
340,397;  -10,000;    2,000;    0,000
340,413;  -31,000;   27,000;    0,000
340,429;  -31,000;  -26,000;    0,000
340,445;   51,000;  -16,000;    0,000
340,461;  -21,000;    4,000;    0,000
340,477;   -9,000;   36,000;    0,000
340,493;    2,000;   -8,000;    0,000
340,509;    3,000;   -4,000;    0,000
340,526;  -55,000;   -2,000;    0,000
340,542;   22,000;   55,000;    0,000
340,558;   57,000;   14,000;    0,000
340,574;   -7,000;   75,000;    0,000
340,590;   35,000;   24,000;    0,000
340,606;  -33,000;    0,000;    0,000
340,622;  -24,000;  -62,000;    0,000
340,638;   69,000;   26,000;    0,000
340,654;  -22,000;   84,000;    0,000
340,670;   12,000;   41,000;    0,000
340,686;  -55,000;   42,000;    0,000
340,702;   18,000;   96,000;    0,000
340,718;  -24,000;   47,000;    0,000
340,734;   35,000;   31,000;    0,000
340,750;  -63,000;   35,000;    0,000
340,766;   17,000;   46,000;    0,000
340,782;  -14,000;   -8,000;    0,000
340,798;  -12,000;   53,000;    0,000
340,815;  -79,000;  -18,000;    0,000
340,831;   31,000;   49,000;    0,000
340,847;   14,000;   -3,000;    0,000
340,863;   77,000;   27,000;    0,000
340,879;  -19,000;   23,000;    0,000
340,895;  -15,000;   40,000;    0,000
340,911;   17,000;    7,000;    0,000
340,927;   33,000;  -14,000;    0,000
340,943;   10,000;   22,000;    0,000
340,959;  -69,000;   21,000;    0,000
340,975;   -2,000;   60,000;    0,000
340,991;   -9,000;   49,000;    0,000
341,007;   50,000;   37,000;    0,000
341,023;   17,000;   48,000;    0,000
341,039;   31,000;   49,000;    0,000
341,055;   73,000;   83,000;    0,000
341,071;  -41,000;   27,000;    0,000
341,087;   51,000;  -10,000;    0,000
341,103;   80,000;  -22,000;    0,000
341,119;    8,000;  -62,000;    0,000
341,135;   58,000;   34,000;    0,000
341,151;   48,000;   33,000;    0,000
341,167;   91,000;   49,000;    0,000
341,183;  -56,000;   94,000;    0,000
341,199;  -35,000;  -31,000;    0,000
341,215;   -7,000;   26,000;    0,000
341,230; -115,000;  -33,000;    0,000
341,246;   26,000;   30,000;    0,000
341,262;   63,000;  -71,000;    0,000
341,278;   45,000;   86,000;    0,000
341,294;  -20,000;    7,000;    0,000
341,310;   51,000;   21,000;    0,000
341,326;   48,000;  -25,000;    0,000
341,342;    4,000;  -16,000;    0,000
341,358;  -42,000;   -7,000;    0,000
341,374;  -66,000;    3,000;    0,000
341,390;    7,000;   -3,000;    0,000
341,406;   18,000;   45,000;    0,000
341,422;  -11,000;  -42,000;    0,000
341,438;  -23,000;  -20,000;    0,000
341,454;   38,000;  -24,000;    0,000
341,470;  -26,000;   34,000;    0,000
341,486;   -2,000;   33,000;    0,000
341,502;   45,000; -100,000;    0,000
341,517;    8,000;  -22,000;    0,000
341,533;   -1,000;   47,000;    0,000
341,549;   34,000;   33,000;    0,000
341,565;  -57,000;   20,000;    0,000
341,581;   46,000;   40,000;    0,000
341,597;   -2,000;  -64,000;    0,000
341,613;  -51,000;   18,000;    0,000
341,629;   25,000;   70,000;    0,000
341,645;  -27,000;   64,000;    0,000
341,661;   33,000;   27,000;    0,000
341,676;  -54,000;  -12,000;    0,000
341,692;   45,000;   -4,000;    0,000
341,708;    2,000;   25,000;    0,000
341,724;  -17,000;   95,000;    0,000
341,740;  -16,000;  -68,000;    0,000
341,756;  -27,000;   43,000;    0,000
341,772;   -8,000;   44,000;    0,000
341,788;  -13,000;   30,000;    0,000
341,804;   -5,000;   52,000;    0,000
341,819;  -42,000;  115,000;    0,000
341,835;   72,000;  -56,000;    0,000
341,851;   30,000;   47,000;    0,000
341,867;  -23,000;    5,000;    0,000
341,883;   48,000;   17,000;    0,000
341,899;   36,000;   80,000;    0,000
341,915;  -26,000;   13,000;    0,000
341,930;   22,000;   86,000;    0,000
341,946;  -19,000;    2,000;    0,000
341,962;   -3,000;    3,000;    0,000
341,978;   66,000;   29,000;    0,000
341,994;  -96,000;  -47,000;    0,000
342,010;  -43,000;   34,000;    0,000
342,025;   24,000;  123,000;    0,000
